4.5003	1	0
12.402	1	0
23.35	1	0
34.649	1	0.00538476777764663
46	1	0
54.347	1	0.999942164687202
64.697	1	1.99455770833928
76.469	1	2.98381747826076
88.729	1	0
100.5	1	0
109.61	1	0
122	1	0
132	1	0
143.5	1	0
155	1	0
164.31	1	0
172.91	1	0
186.03	1	0
197.07	1	0
210.19	1	3.73895726237832
219.82	1	0
231.85	1	0
243.35	1	0
255.16	1	0
266.41	1	0
277.93	1	0
287.69	1	0
298.06	1	0
309.8	1	1.53546112578233
321.64	1	0
331.98	1	0
345.83	1	0
355.28	1	0
368.5	1	0
380	1	0
390.06	1	0
399.94	1	0
411.12	1	0
423.27	1	0
435.5	1	0
446	1	0
454.28	1	0
464.77	1	0
475.32	1	0
485.28	1	0
496.67	1	0
508.75	1	0
519.58	1	0
530.82	1	0
544.5	1	0
