2.6152	1	0
12.459	1	1
24.487	1	1.89029780264993
34.198	1	0
45.173	1	0
57.425	1	0
68.637	1	0
79.438	1	0
89.805	1	0
101.3	1	0
111.46	1	1.18947720905589
122.87	1	2.05898894552463
134.23	1	2.83311333388106
145.78	1	0
157.01	1	0
167.59	1	0
177.85	1	0
187.94	1	0
198.7	1	0
210.69	1	0
220.57	1	1.56161959702372
232.49	1	0
243.39	1	1.12808462087528
254.04	1	2.00433125916844
265.4	1	0
276.38	1	0
286.74	1	0
297.58	1	0
306.64	1	0
317.55	1	0
329.73	1	0
341.24	1	0.234487798520416
353.17	1	0
364.95	1	0
375.39	1	0
387.22	1	0
398.89	1	0
409.79	1	0
420.02	1	0
431.04	1	0
443.07	1	0.464214368488413
454.62	1	0
464.88	1	0
475.53	1	0.77008226631629
485.34	1	0
497.03	1	0
508.5	1	0
520.88	1	0
531.26	1	0
541.86	1	0
